Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
3340.0,3388.0,3330.0,3341.5,3346.8384146341,328.0,73.0,1097763.0,221.0,67.38,58.0,1.5
3350.0,3350.0,3275.0,3291.25,3298.0379746835,316.0,73.0,1042180.0,120.0,37.97,75.0,-58.75
3282.0,3299.0,3270.0,3277.65,3281.695035461,141.0,29.0,462719.0,114.0,80.85,29.0,-4.35
3250.0,3297.95,3225.0,3238.3,3260.2596041909,859.0,98.0,2800563.0,601.0,69.97,72.95,-11.7
3275.0,3300.0,3224.05,3284.05,3276.2448377581,678.0,75.0,2221294.0,645.0,95.13,75.95,9.05
3280.0,3300.0,3246.0,3254.75,3256.6258205689,1371.0,96.0,4464834.0,419.0,30.56,54.0,-25.25
3300.0,3300.0,3240.0,3244.55,3249.6486928105,612.0,61.0,1988785.0,472.0,77.12,60.0,-55.45
3260.0,3284.95,3237.0,3247.55,3254.9133574007,277.0,47.0,901611.0,261.0,94.22,47.95,-12.45
3250.0,3259.0,3240.0,3247.45,3249.1468253968,252.0,46.0,818785.0,247.0,98.02,19.0,-2.55
3260.0,3267.95,3236.0,3254.35,3253.8882352941,510.0,70.0,1659483.0,398.0,78.04,31.95,-5.65
3288.55,3300.0,3250.0,3254.3,3274.8045738046,1443.0,174.0,4725543.0,1031.0,71.45,50.0,-34.25
3325.0,3449.0,3280.0,3377.75,3367.7709251101,1362.0,252.0,4586904.0,859.0,63.07,169.0,52.75
3420.0,3475.0,3357.0,3416.1,3421.1605184447,2006.0,199.0,6862848.0,1081.0,53.89,118.0,-3.9
3430.0,3649.0,3430.0,3626.1,3580.9820748376,8926.0,1430.0,31963846.0,2523.0,28.27,219.0,196.1
3750.0,3865.0,3605.0,3623.15,3701.8548514331,3803.0,550.0,14078154.0,1334.0,35.08,260.0,-126.85
3670.0,3718.8,3587.0,3600.95,3636.444401693,2599.0,269.0,9451119.0,1603.0,61.68,131.8,-69.05
3522.4,3672.95,3522.4,3632.85,3602.8573959256,1129.0,185.0,4067626.0,703.0,62.27,150.55,110.45
3590.0,3700.0,3590.0,3687.55,3660.8104529617,1435.0,189.0,5253263.0,1082.0,75.4,110.0,97.55
3770.0,3800.0,3695.0,3704.9,3739.127010538,1803.0,295.0,6741646.0,1183.0,65.61,105.0,-65.1
3700.0,3700.0,3655.3,3677.55,3676.4354166667,480.0,112.0,1764689.0,198.0,41.25,44.7,-22.45
3625.05,3689.95,3625.05,3678.45,3662.662745098,255.0,55.0,933979.0,177.0,69.41,64.9,53.4
3695.0,3835.0,3691.0,3759.4,3756.5214356929,1003.0,187.0,3767791.0,638.0,63.61,144.0,64.4
3770.0,3797.5,3640.0,3768.3,3759.5131578947,1976.0,111.0,7428798.0,1762.0,89.17,157.5,-1.7
3817.0,3820.0,3750.0,3807.2,3790.9166666667,624.0,158.0,2365532.0,465.0,74.52,70.0,-9.8
3807.2,3836.0,3761.0,3791.45,3797.785670545,1633.0,143.0,6201784.0,1494.0,91.49,75.0,-15.75
3780.0,3801.0,3750.0,3775.35,3767.6275395034,443.0,100.0,1669059.0,286.0,64.56,51.0,-4.65
3780.0,3800.0,3767.55,3774.75,3779.4167987322,631.0,107.0,2384812.0,308.0,48.81,32.45,-5.25
3770.0,3819.0,3770.0,3804.35,3800.504178273,718.0,103.0,2728762.0,556.0,77.44,49.0,34.35
3850.0,3860.0,3790.0,3830.95,3818.7692307692,546.0,129.0,2085048.0,408.0,74.73,70.0,-19.05
3840.0,3914.0,3816.0,3878.2,3857.5223367698,873.0,139.0,3367617.0,491.0,56.24,98.0,38.2
3897.0,3920.0,3830.0,3867.45,3869.4178217822,1010.0,154.0,3908112.0,588.0,58.22,90.0,-29.55
3900.0,3923.0,3809.0,3886.0,3902.1113149847,1635.0,167.0,6379952.0,1168.0,71.44,114.0,-14.0
3919.0,3923.0,3836.0,3844.85,3884.4253164557,395.0,99.0,1534348.0,342.0,86.58,87.0,-74.15
3831.05,3870.0,3830.35,3840.55,3842.1163522013,318.0,43.0,1221793.0,245.0,77.04,39.65,9.5
3785.0,3924.0,3785.0,3875.45,3887.0169491525,708.0,128.0,2752008.0,425.0,60.03,139.0,90.45
3836.0,3930.0,3811.0,3828.05,3857.421875,640.0,107.0,2468750.0,409.0,63.91,119.0,-7.95
3840.0,3890.0,3760.0,3790.8,3808.2993492408,461.0,85.0,1755626.0,399.0,86.55,130.0,-49.2
3825.0,3825.0,3765.0,3790.1,3790.1136684346,20551.0,95.0,77890626.0,20306.0,98.81,60.0,-34.9
3848.0,4030.0,3821.0,3950.65,3937.8419173891,1961.0,290.0,7722108.0,1059.0,54.0,209.0,102.65
4000.0,4141.0,3900.0,4081.7,4068.0757918552,1768.0,370.0,7192358.0,931.0,52.66,241.0,81.7
4051.0,4150.0,3962.25,4133.35,4117.6462058966,2069.0,286.0,8519410.0,1302.0,62.93,187.75,82.35
4150.0,4230.0,4125.0,4176.85,4161.7743698824,43722.0,442.0,181961099.0,41174.0,94.17,105.0,26.85
4200.0,4248.95,4146.0,4204.05,4195.2892976589,1196.0,241.0,5017566.0,589.0,49.25,102.95,4.05
4200.0,4263.0,4149.0,4156.75,4203.9830677291,1004.0,203.0,4220799.0,633.0,63.05,114.0,-43.25
4180.0,4180.0,4000.0,4097.15,4118.1824212272,603.0,124.0,2483264.0,496.0,82.26,180.0,-82.85
4100.0,4199.0,3950.0,3965.35,4018.5510455105,813.0,180.0,3267082.0,462.0,56.83,249.0,-134.65
3951.0,3970.0,3900.0,3931.0,3935.6329113924,316.0,94.0,1243660.0,230.0,72.78,70.0,-20.0
3751.15,3945.0,3751.15,3890.75,3894.9222614841,283.0,67.0,1102263.0,232.0,81.98,193.85,139.6
4011.0,4045.0,3864.4,3904.65,3938.9260273973,365.0,95.0,1437708.0,219.0,60.0,180.6,-106.35
3855.0,3910.0,3820.0,3824.3,3865.7644628099,726.0,63.0,2806545.0,422.0,58.13,90.0,-30.7
3941.0,3941.0,3715.1,3816.9,3834.6421319797,394.0,96.0,1510849.0,255.0,64.72,225.9,-124.1
3900.0,3919.0,3852.1,3868.7,3872.6091954023,609.0,89.0,2358419.0,339.0,55.67,66.9,-31.3
3830.0,3960.0,3830.0,3904.7,3910.1041041041,999.0,143.0,3906194.0,452.0,45.25,130.0,74.7
3980.0,3980.0,3855.15,3883.15,3918.6063348416,221.0,56.0,866012.0,140.0,63.35,124.85,-96.85
3844.3,3890.0,3830.0,3838.05,3843.4476190476,210.0,62.0,807124.0,153.0,72.86,60.0,-6.25
3888.0,3888.0,3830.0,3833.3,3850.9047619048,147.0,41.0,566083.0,113.0,76.87,58.0,-54.7
3869.0,3882.0,3826.05,3834.15,3851.5099337748,302.0,81.0,1163156.0,222.0,73.51,55.95,-34.85
3882.0,3882.0,3814.1,3824.0,3831.313253012,581.0,92.0,2225993.0,377.0,64.89,67.9,-58.0
3849.0,3849.0,3803.05,3807.85,3823.2424242424,363.0,94.0,1387837.0,288.0,79.34,45.95,-41.15
3846.5,3846.5,3780.0,3787.4,3799.616,250.0,75.0,949904.0,185.0,74.0,66.5,-59.1
3756.0,4040.0,3756.0,3929.55,3898.9287383178,856.0,119.0,3337483.0,675.0,78.86,284.0,173.55
4000.0,4120.0,3975.0,4084.2,4064.020592667,1991.0,324.0,8091465.0,1231.0,61.83,145.0,84.2
4100.0,4130.0,4035.0,4045.65,4071.4080604534,1191.0,191.0,4849047.0,759.0,63.73,95.0,-54.35
4005.2,4097.9,3975.0,3994.7,4032.9830508475,590.0,99.0,2379460.0,412.0,69.83,122.9,-10.5
3994.0,4055.0,3964.0,3975.75,4007.3027522936,327.0,78.0,1310388.0,280.0,85.63,91.0,-18.25
3995.0,4010.0,3950.0,4005.9,3986.2208067941,942.0,124.0,3755020.0,678.0,71.97,60.0,10.9
4050.0,4135.0,4050.0,4081.05,4087.8897795591,1497.0,239.0,6119571.0,1096.0,73.21,85.0,31.05
4125.0,4125.0,4050.0,4081.35,4085.22406639,964.0,107.0,3938156.0,774.0,80.29,75.0,-43.65
4050.0,4100.0,4011.25,4048.05,4056.9614035088,570.0,82.0,2312468.0,504.0,88.42,88.75,-1.95
4080.0,4080.0,4000.0,4029.05,4024.1960072595,551.0,98.0,2217332.0,363.0,65.88,80.0,-50.95
4000.0,4012.8,3950.0,3966.65,3981.5794392523,321.0,83.0,1278087.0,249.0,77.57,62.8,-33.35
4089.65,4089.65,3977.0,4020.1,4020.3255319149,470.0,82.0,1889553.0,380.0,80.85,112.65,-69.55
4070.0,4300.0,3981.0,4124.25,4163.6452258433,3498.0,615.0,14564431.0,1504.0,43.0,319.0,54.25
4148.0,4290.0,4107.0,4247.25,4227.4524284764,3006.0,459.0,12707722.0,1970.0,65.54,183.0,99.25
4253.5,4349.95,4155.05,4199.05,4273.777887463,2026.0,284.0,8658674.0,1127.0,55.63,194.9,-54.45
4206.0,4239.0,4150.0,4162.8,4182.2400906002,883.0,142.0,3692918.0,569.0,64.44,89.0,-43.2
4201.0,4225.0,4150.0,4188.05,4193.6393063584,865.0,154.0,3627498.0,549.0,63.47,75.0,-12.95
4237.9,4237.9,4131.0,4146.95,4173.9037900875,343.0,68.0,1431649.0,226.0,65.89,106.9,-90.95
4160.0,4160.0,4051.0,4134.75,4131.2694300518,386.0,86.0,1594670.0,242.0,62.69,109.0,-25.25
4148.0,4249.0,4145.0,4187.6,4181.5468707297,3659.0,191.0,15300280.0,1674.0,45.75,104.0,39.6
4198.0,4199.0,4090.0,4138.4,4148.3685932388,917.0,133.0,3804054.0,611.0,66.63,109.0,-59.6
4110.0,4374.45,4110.0,4179.6,4266.8588501698,7949.0,1246.0,33917261.0,2355.0,29.63,264.45,69.6
4200.0,4200.0,3950.0,4086.7,4106.7629475148,2877.0,378.0,11815157.0,1598.0,55.54,250.0,-113.3
4071.0,4138.0,4070.0,4094.35,4107.5095628415,732.0,126.0,3006697.0,458.0,62.57,68.0,23.35
4110.0,4165.0,4077.0,4096.9,4110.1508295626,663.0,129.0,2725030.0,427.0,64.4,88.0,-13.1
4050.0,4119.95,4000.0,4004.5,4041.4445754717,848.0,171.0,3427145.0,567.0,66.86,119.95,-45.5
3900.0,4015.0,3900.0,3965.45,3976.7137931034,290.0,79.0,1153247.0,184.0,63.45,115.0,65.45
4040.4,4048.0,3920.1,3948.2,3980.591503268,306.0,85.0,1218061.0,204.0,66.67,127.9,-92.2
3938.0,3938.0,3800.0,3813.6,3848.3032629559,1042.0,171.0,4009932.0,874.0,83.88,138.0,-124.4
3920.0,3920.0,3810.0,3844.8,3860.8556701031,388.0,87.0,1498012.0,168.0,43.3,110.0,-75.2
3870.0,3909.0,3825.0,3866.0,3874.0925925926,594.0,111.0,2301211.0,472.0,79.46,84.0,-4.0
3945.0,3945.0,3825.0,3827.6,3851.4660194175,412.0,73.0,1586804.0,289.0,70.15,120.0,-117.4
3775.0,3835.0,3775.0,3791.25,3797.2595281307,551.0,125.0,2092290.0,370.0,67.15,60.0,16.25
3830.0,3999.0,3830.0,3897.55,3887.897689769,606.0,105.0,2356066.0,416.0,68.65,169.0,67.55
3990.0,4010.0,3915.0,3985.2,3964.4074675325,616.0,126.0,2442075.0,366.0,59.42,95.0,-4.8
3850.0,3975.0,3800.0,3911.05,3938.194848359,2407.0,154.0,9479235.0,2038.0,84.67,175.0,61.05
3900.0,3930.0,3870.0,3905.1,3900.0086805556,1152.0,113.0,4492810.0,1003.0,87.07,60.0,5.1
3923.0,3929.0,3899.95,3907.5,3910.0467353952,2910.0,103.0,11378236.0,2689.0,92.41,29.05,-15.5
3870.0,3925.0,3833.15,3867.35,3872.9859437751,498.0,89.0,1928747.0,379.0,76.1,91.85,-2.65
3867.0,3881.45,3785.15,3801.25,3812.7086419753,405.0,93.0,1544147.0,322.0,79.51,96.3,-65.75
3850.0,3875.0,3720.0,3818.7,3815.5420875421,891.0,92.0,3399648.0,500.0,56.12,155.0,-31.3
3761.05,3830.0,3761.05,3808.8,3804.063559322,236.0,49.0,897759.0,209.0,88.56,68.95,47.75
3835.0,3835.0,3775.0,3785.5,3802.5065502183,458.0,95.0,1741548.0,366.0,79.91,60.0,-49.5
3790.0,3850.0,3780.0,3830.8,3824.1021194605,519.0,84.0,1984709.0,313.0,60.31,70.0,40.8
3810.0,3829.0,3800.0,3819.15,3816.0955414013,157.0,41.0,599127.0,104.0,66.24,29.0,9.15
3850.0,3880.0,3765.0,3781.05,3822.6326530612,686.0,106.0,2622326.0,566.0,82.51,115.0,-68.95
3825.0,3887.4,3800.0,3870.7,3847.1035634744,898.0,129.0,3454699.0,645.0,71.83,87.4,45.7
4200.1,4200.1,3876.05,3908.15,3940.012536162,1037.0,126.0,4085793.0,518.0,49.95,324.05,-291.95
3860.0,3934.9,3860.0,3883.75,3887.6865384615,520.0,96.0,2021597.0,386.0,74.23,74.9,23.75
3950.0,3950.0,3865.0,3877.65,3888.0024875622,402.0,62.0,1562977.0,321.0,79.85,85.0,-72.35
3870.0,3875.0,3830.0,3843.2,3844.397993311,299.0,63.0,1149475.0,257.0,85.95,45.0,-26.8
3821.0,3845.0,3810.0,3830.35,3833.0025773196,388.0,80.0,1487205.0,333.0,85.82,35.0,9.35
3840.0,3864.0,3800.0,3814.7,3824.7490972122,6923.0,104.0,26478738.0,6642.0,95.94,64.0,-25.3
3840.0,3840.0,3812.0,3815.1,3825.3045602606,614.0,75.0,2348737.0,538.0,87.62,28.0,-24.9
3840.0,3849.0,3815.5,3827.45,3836.2096774194,682.0,84.0,2616295.0,552.0,80.94,33.5,-12.55
3807.0,3865.8,3800.0,3813.1,3817.92434663,727.0,134.0,2775631.0,430.0,59.15,65.8,6.1
3840.0,3840.0,3800.15,3804.05,3818.2682119205,604.0,96.0,2306234.0,498.0,82.45,39.85,-35.95
3830.0,3830.0,3751.1,3764.75,3783.5140350877,570.0,114.0,2156603.0,418.0,73.33,78.9,-65.25
3790.0,3999.85,3785.0,3796.1,3801.2583333333,600.0,88.0,2280755.0,394.0,65.67,214.85,6.1
3849.0,3859.0,3810.0,3819.15,3828.6221122112,606.0,127.0,2320145.0,438.0,72.28,49.0,-29.85
3830.0,3830.0,3801.0,3827.7,3821.068877551,784.0,101.0,2995718.0,683.0,87.12,29.0,-2.3
3800.0,3805.0,3770.0,3780.2,3795.7639015497,1097.0,135.0,4163953.0,1057.0,96.35,35.0,-19.8
3761.0,3800.0,3761.0,3768.65,3779.360107095,747.0,137.0,2823182.0,677.0,90.63,39.0,7.65
3800.0,3800.0,3745.05,3749.75,3770.2891428571,875.0,136.0,3299003.0,845.0,96.57,54.95,-50.25
3700.0,3775.0,3700.0,3740.05,3751.5881595882,777.0,166.0,2914984.0,620.0,79.79,75.0,40.05
3780.0,3800.0,3725.0,3740.75,3757.1523178808,755.0,165.0,2836650.0,570.0,75.5,75.0,-39.25
3784.95,3784.95,3725.0,3741.25,3748.5803757829,479.0,112.0,1795570.0,405.0,84.55,59.95,-43.7
3789.0,3850.0,3750.0,3756.6,3789.4652617715,3037.0,285.0,11508606.0,2310.0,76.06,100.0,-32.4
3780.0,3800.0,3635.0,3730.25,3745.2664615385,1625.0,244.0,6086058.0,1215.0,74.77,165.0,-49.75
3786.9,3786.9,3685.0,3701.9,3707.9069343066,1096.0,186.0,4063866.0,807.0,73.63,101.9,-85.0
3750.0,3760.0,3710.0,3714.45,3733.9733688415,751.0,150.0,2804214.0,591.0,78.7,50.0,-35.55
3718.0,3775.0,3710.05,3721.3,3733.3617149758,1656.0,275.0,6182447.0,1307.0,78.93,64.95,3.3
3720.0,3750.0,3700.0,3713.85,3719.6134282808,983.0,177.0,3656380.0,861.0,87.59,50.0,-6.15
3750.0,3750.0,3670.05,3688.9,3701.6833130329,1642.0,260.0,6078164.0,1319.0,80.33,79.95,-61.1
3660.0,4426.65,3650.5,4278.4,4310.711888231,46954.0,3138.0,202405166.0,21176.0,45.1,776.15,618.4
4250.0,4294.7,4045.0,4069.4,4183.8452542045,10346.0,1640.0,43286063.0,5452.0,52.7,249.7,-180.6
4095.45,4244.4,4076.0,4222.65,4201.3006756757,5624.0,835.0,23628115.0,2536.0,45.09,168.4,127.2
4250.0,4600.0,4239.9,4467.8,4477.8900593756,15663.0,2301.0,70137192.0,8273.0,52.82,360.1,217.8
4203.0,4500.0,4100.0,4430.8,4332.4159132007,4977.0,906.0,21562434.0,2506.0,50.35,400.0,227.8
4475.0,5190.0,4460.0,4755.35,4861.5718314335,25177.0,3576.0,122399794.0,9356.0,37.16,730.0,280.35
4550.0,4980.0,4500.0,4628.5,4742.944042838,7470.0,1409.0,35429792.0,3857.0,51.63,480.0,78.5
4599.0,4899.95,4599.0,4625.4,4732.0194092827,4740.0,1027.0,22429772.0,2302.0,48.57,300.95,26.4
4715.0,5335.0,4715.0,5154.7,5092.0511812982,20105.0,3263.0,102375689.0,6541.0,32.53,620.0,439.7
5274.4,5440.9,5052.0,5183.6,5256.9312228232,18858.0,3120.0,99135209.0,7698.0,40.82,388.9,-90.8
5290.0,5590.0,5201.05,5498.35,5432.9252621368,21649.0,3493.0,117617399.0,8207.0,37.91,388.95,208.35
5525.0,5700.0,5425.0,5623.9,5632.5160555556,18000.0,3228.0,101385289.0,7623.0,42.35,275.0,98.9
5751.0,6748.65,5751.0,6748.65,6583.5109923776,40801.0,4111.0,268613832.0,18372.0,45.03,997.65,997.65
7248.65,7423.5,7120.0,7423.5,7401.9266067538,7344.0,709.0,54359749.0,5345.0,72.78,303.5,174.85
8165.85,8165.85,7610.0,8141.45,8084.518646445,95541.0,12334.0,772402996.0,32989.0,34.53,555.85,-24.4
8438.45,8955.55,7605.35,8028.6,8637.2158841857,84411.0,13089.0,729076030.0,23895.0,28.31,1350.2,-409.85
7800.0,8580.0,7650.0,7867.25,8064.0676114052,40999.0,8427.0,330618708.0,15872.0,38.71,930.0,67.25
7799.0,8198.0,7640.0,7677.55,7890.8296008958,25006.0,5340.0,197318085.0,9562.0,38.24,558.0,-121.45
7838.85,7900.0,6975.0,7007.25,7414.9723190816,18641.0,4385.0,138222499.0,8415.0,45.14,925.0,-831.6
7140.0,7149.0,6399.0,6495.35,6630.48253738,17924.0,3764.0,118844769.0,6532.0,36.44,750.0,-644.65
6250.0,7144.85,6055.0,7144.85,6674.6772248573,12439.0,3187.0,83026310.0,4938.0,39.7,1089.85,894.85
7400.0,7859.3,7400.0,7804.65,7793.1209253741,32549.0,3326.0,253658293.0,8478.0,26.05,459.3,404.65
7594.7,7697.7,7250.0,7443.3,7462.4067281106,21700.0,4056.0,161934226.0,5185.0,23.89,447.7,-151.4
7540.0,7949.0,7410.0,7549.05,7664.5228732142,20089.0,4318.0,153972600.0,5555.0,27.65,539.0,9.05
7899.0,7950.0,7558.0,7622.2,7764.3067711413,13528.0,3072.0,105035542.0,3962.0,29.29,392.0,-276.8
7689.65,7700.0,7300.1,7365.9,7523.0417536534,8143.0,2032.0,61260129.0,3998.0,49.1,399.9,-323.75
7300.0,7529.0,7200.0,7234.75,7381.248857499,4814.0,1493.0,35533332.0,2774.0,57.62,329.0,-65.25
7499.0,7500.0,7235.0,7285.4,7367.7778217822,5050.0,1330.0,37207278.0,2418.0,47.88,265.0,-213.6
7200.0,7750.0,7190.0,7233.65,7431.0811787905,9128.0,2173.0,67830909.0,3244.0,35.54,560.0,33.65
7440.0,7440.0,6702.2,6822.75,7017.2053526763,7996.0,2097.0,56109574.0,3916.0,48.97,737.8,-617.25
6919.0,6919.0,6300.0,6592.4,6584.344388271,9890.0,2438.0,65119166.0,3501.0,35.4,619.0,-326.6
6610.0,6850.0,6591.0,6679.9,6717.652852349,5960.0,1635.0,40037211.0,2018.0,33.86,259.0,69.9
6810.0,6945.0,6735.0,6769.3,6822.8496350365,2740.0,861.0,18694608.0,1191.0,43.47,210.0,-40.7
6770.0,7446.2,6650.0,7377.1,7166.8035327127,15682.0,3158.0,112389813.0,5731.0,36.55,796.2,607.1
7700.0,7739.4,7120.0,7183.6,7458.3423156834,15883.0,3271.0,118460851.0,5674.0,35.72,619.4,-516.4
7449.0,7471.0,6911.0,6960.9,7161.2392482833,5534.0,1626.0,39630298.0,2644.0,47.78,560.0,-488.1
7118.0,7188.0,7000.0,7068.8,7104.7177394035,3185.0,958.0,22628526.0,1282.0,40.25,188.0,-49.2
7199.0,7500.0,7100.0,7283.25,7334.3581637801,5947.0,1570.0,43617428.0,2338.0,39.31,400.0,84.25
7205.0,7500.0,7200.0,7309.9,7364.0663133243,8113.0,1699.0,59744670.0,2321.0,28.61,300.0,104.9
7205.0,7600.0,6700.0,7396.15,7430.8005254861,9515.0,2298.0,70704067.0,3293.0,34.61,900.0,191.15
7450.0,7650.0,7357.0,7463.05,7508.7041719343,9492.0,1857.0,71272620.0,2789.0,29.38,293.0,13.05
7575.0,7590.0,7150.05,7202.55,7292.7370641794,4503.0,1274.0,32839195.0,2631.0,58.43,439.95,-372.45
7275.0,7470.0,7150.0,7318.5,7315.0398050366,2462.0,800.0,18009628.0,1202.0,48.82,320.0,43.5
7425.0,7700.0,7325.05,7464.25,7519.5252459625,10774.0,2385.0,81015365.0,3781.0,35.09,374.95,39.25
7340.0,7650.0,7301.0,7473.0,7502.5439675661,7153.0,1521.0,53665697.0,2290.0,32.01,349.0,133.0
7649.0,8220.3,7390.0,7933.3,7990.9873108686,33178.0,4351.0,265124977.0,10381.0,31.29,830.3,284.3
8010.0,8299.5,7460.05,7534.3,7964.7608492663,44980.0,7604.0,358254943.0,15585.0,34.65,839.45,-475.7
7500.0,7595.0,7050.0,7127.35,7345.0097178979,10599.0,2121.0,77849758.0,5700.0,53.78,545.0,-372.65
7150.0,7305.0,7000.0,7059.0,7108.2316444444,5625.0,1468.0,39983803.0,2556.0,45.44,305.0,-91.0
7179.0,7339.0,7060.0,7090.2,7192.3048297704,3789.0,1210.0,27251643.0,1733.0,45.74,279.0,-88.8
7195.0,7199.7,6881.0,6946.9,7053.3632666893,2951.0,1064.0,20814475.0,1341.0,45.44,318.7,-248.1
7100.0,7200.0,6955.0,7011.6,7046.8013360441,3443.0,951.0,24262137.0,1695.0,49.23,245.0,-88.4
7097.7,7140.0,7010.0,7029.25,7078.4931729519,3076.0,824.0,21773445.0,1723.0,56.01,130.0,-68.45
7060.0,7400.0,6980.0,7186.05,7212.9390065741,10952.0,2172.0,78996108.0,3839.0,35.05,420.0,126.05
7045.0,7210.0,7030.0,7056.95,7112.0612991766,3279.0,863.0,23320449.0,1591.0,48.52,180.0,11.95
7199.9,7400.0,7100.0,7220.65,7214.0903208041,7263.0,1500.0,52395938.0,3028.0,41.69,300.0,20.75
7300.0,7300.0,7101.0,7142.05,7198.9442231076,2259.0,741.0,16262415.0,1446.0,64.01,199.0,-157.95
7250.0,7250.0,7051.0,7086.85,7106.4193881059,2909.0,847.0,20672574.0,1555.0,53.45,199.0,-163.15
7100.0,7145.0,7000.0,7026.45,7062.5665859564,3304.0,848.0,23334720.0,2082.0,63.01,145.0,-73.55
7087.0,7270.0,7002.0,7026.55,7128.0726838794,4609.0,1119.0,32853287.0,1957.0,42.46,268.0,-60.45
7050.0,7150.0,6825.0,7003.85,7056.2267962158,3911.0,1011.0,27596903.0,1972.0,50.42,325.0,-46.15
7099.0,7125.0,6851.0,6877.5,6951.1550663645,3089.0,905.0,21472118.0,1953.0,63.22,274.0,-221.5
6985.0,6985.0,6800.0,6815.8,6837.5946728431,1727.0,609.0,11808526.0,994.0,57.56,185.0,-169.2
6800.0,6900.0,6610.0,6630.25,6738.3669127225,2303.0,730.0,15518459.0,1343.0,58.32,290.0,-169.75
6630.0,6678.9,6290.0,6331.9,6356.1947120771,4463.0,1339.0,28367697.0,2357.0,52.81,388.9,-298.1
6335.0,6525.0,6335.0,6424.45,6443.6958007812,2048.0,533.0,13196689.0,1206.0,58.89,190.0,89.45
6510.0,6549.0,6283.0,6308.4,6418.9892703863,2796.0,692.0,17947494.0,1186.0,42.42,266.0,-201.6
6205.0,6331.0,6150.0,6297.3,6256.385989011,1456.0,487.0,9109298.0,865.0,59.41,181.0,92.3
6350.0,6489.0,6250.0,6402.7,6371.7386958591,2101.0,580.0,13387023.0,1153.0,54.88,239.0,52.7
6403.0,6403.0,6100.0,6127.8,6235.5071051563,2463.0,707.0,15358054.0,1612.0,65.45,303.0,-275.2
6030.0,6099.7,4905.0,5135.25,5544.3694158076,5238.0,1378.0,29041407.0,3257.0,62.18,1194.7,-894.75
5399.0,5399.0,4108.25,4406.05,4358.7598182408,3081.0,814.0,13429339.0,2167.0,70.33,1290.75,-992.95
4900.0,5160.0,4500.0,4953.3,4830.6914625772,4369.0,1176.0,21105291.0,2599.0,59.49,660.0,53.3
5001.0,5300.0,4500.0,4673.85,4895.3741345203,4044.0,933.0,19796893.0,2493.0,61.65,800.0,-327.15
4800.0,5094.0,4750.0,5027.9,4911.6614205004,2478.0,783.0,12171097.0,1497.0,60.41,344.0,227.9
4889.0,5050.0,4705.0,4993.9,4904.7137681159,1656.0,558.0,8122206.0,903.0,54.53,345.0,104.9
5150.0,5199.0,4990.0,5005.35,5061.4771825397,1008.0,369.0,5101969.0,518.0,51.39,209.0,-144.65
5045.0,5058.0,4750.0,4838.85,4885.3993055556,1440.0,444.0,7034975.0,917.0,63.68,308.0,-206.15
4820.0,5100.0,4750.0,4861.1,4924.6835182902,2433.0,766.0,11981755.0,800.0,32.88,350.0,41.1
4923.7,4990.0,4751.0,4811.45,4845.4272727273,1760.0,497.0,8527952.0,869.0,49.38,239.0,-112.25
4935.0,5160.0,4851.0,4998.95,5027.2658823529,3400.0,762.0,17092704.0,2118.0,62.29,309.0,63.95
5010.0,5080.0,4911.0,4985.0,5010.8452380952,1680.0,402.0,8418220.0,1150.0,68.45,169.0,-25.0
4806.0,4999.0,4780.0,4964.05,4940.2756788666,1694.0,490.0,8368827.0,781.0,46.1,219.0,158.05
5005.0,5063.95,4850.0,4862.35,4971.6342534504,1594.0,580.0,7924785.0,831.0,52.13,213.95,-142.65
4850.0,4860.0,4615.2,4688.95,4716.8014059754,1707.0,630.0,8051580.0,873.0,51.14,244.8,-161.05
4570.0,4786.0,4445.0,4496.85,4538.4341517857,1792.0,577.0,8132874.0,991.0,55.3,341.0,-73.15
4580.0,4580.0,4100.0,4213.4,4233.0112862773,5582.0,1050.0,23628669.0,3382.0,60.59,480.0,-366.6
4294.9,4400.0,4186.0,4228.8,4280.7865306122,2450.0,771.0,10487927.0,1343.0,54.82,214.0,-66.1
4301.0,4525.0,4301.0,4466.4,4421.6117432863,2197.0,680.0,9714281.0,1127.0,51.3,224.0,165.4
4350.0,4623.95,4311.0,4606.7,4529.934849653,2594.0,677.0,11750651.0,978.0,37.7,312.95,256.7
4650.0,4824.45,4600.0,4702.3,4743.9626691554,2143.0,624.0,10166312.0,941.0,43.91,224.45,52.3
4750.0,4825.0,4610.0,4662.25,4747.0944940476,1344.0,369.0,6380095.0,899.0,66.89,215.0,-87.75
4665.1,4670.0,4581.5,4635.3,4632.2657004831,621.0,243.0,2876637.0,285.0,45.89,88.5,-29.8
4689.9,4725.0,4600.0,4641.35,4666.3164893617,752.0,234.0,3509070.0,372.0,49.47,125.0,-48.55
4425.05,4603.0,4425.05,4588.05,4586.0924242424,660.0,192.0,3026821.0,278.0,42.12,177.95,163.0
4589.0,4594.0,4492.0,4561.6,4532.5576441103,798.0,241.0,3616981.0,478.0,59.9,102.0,-27.4
4629.7,4749.95,4601.0,4662.7,4668.3889502762,905.0,315.0,4224892.0,479.0,52.93,148.95,33.0
4699.95,4749.0,4675.0,4688.7,4708.6213853396,1487.0,321.0,7001720.0,701.0,47.14,74.0,-11.25
4717.0,4717.0,4606.05,4637.7,4637.7424547284,497.0,155.0,2304958.0,343.0,69.01,110.95,-79.3
